TarTimestamp,Target_ID,Target_DistLong,Target_DistLat,Target_VrelLong,Target_VreLat,Target_DynProp,Target_RCS,Target_DistLong_rms,Target_DistLat_rms,Target_VrelLong_rms,Target_VrelLat_rms,Target_Pdh0,Target_InvalidState,Target_AmbigState
14:26:03:276,88,94.8,-0.7,0,0,1,-0.5,20,22,16,3,3,4,3
14:26:03:276,89,94.8,10.3,0,0,3,-4.5,,,,,,,
14:26:03:276,90,95,16.3,-16,0,2,-8.5,,,,,,,
14:26:03:276,91,96.8,-1.9,0,0,1,3.5,,,,,,,
14:26:03:276,92,99.6,-1.5,0,0,1,15.5,,,,,,,
14:26:03:276,93,6.4,-0.3,0,0,1,-8.5,,,,,,,
14:26:03:276,94,10.4,-0.3,0,0,1,-13.5,,,,,,,
14:26:03:276,95,11.2,-1.7,0,0,1,-9.5,,,,,,,
14:26:03:276,96,14.8,-1.3,0,0,1,-6,,,,,,,
14:26:03:276,97,17.8,-1.9,0,0,1,-7.5,,,,,,,
14:26:03:276,98,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:276,99,25.6,-1.1,0,0,1,2,,,,,,,
14:26:03:276,100,27,-4.7,0,0,4,0,,,,,,,
14:26:03:276,101,30,1.3,0,0,1,0.5,,,,,,,
14:26:03:276,102,38.2,-0.7,0,0,1,25.5,,,,,,,
14:26:03:276,103,43.6,2.9,0,0,3,-9,,,,,,,
14:26:03:276,104,46.2,7.9,0,0,4,-3.5,,,,,,,
14:26:03:276,105,47.8,10.3,0,0,4,8,,,,,,,
14:26:03:276,106,50.2,-1.9,0,0,1,-3,,,,,,,
14:26:03:276,107,53.8,2.5,0,0,1,-10,,,,,,,
14:26:03:276,108,55.4,11.7,0,0,4,14.5,,,,,,,
14:26:03:276,109,61.2,-6.5,0,0,3,12.5,,,,,,,
14:26:03:276,110,61.8,-0.9,0,0,1,17,,,,,,,
14:26:03:276,111,66,1.5,0,0,3,1,,,,,,,
14:26:03:276,112,70,-2.9,0,0,3,3,,,,,,,
14:26:03:276,113,71.8,2.5,0,0,1,5.5,,,,,,,
14:26:03:276,114,71.6,-10.7,0,0,3,11,,,,,,,
14:26:03:276,115,71.2,-15.3,0,0,4,15,,,,,,,
14:26:03:276,116,75.4,16.3,0,0,4,17,,,,,,,
14:26:03:276,117,83,-0.7,0,0,1,-7.5,,,,,,,
14:26:03:276,118,82.8,-17.7,0,0,4,10,,,,,,,
14:26:03:276,119,84.4,13.9,0,0,4,-3.5,,,,,,,
14:26:03:276,120,85.8,-17.3,0,0,4,-3,,,,,,,
14:26:03:276,121,89.2,12.3,0,0,3,-8,,,,,,,
14:26:03:276,122,94.6,-1.7,0,0,1,-0.5,,,,,,,
14:26:03:276,123,94.4,-8.3,0,0,3,0,,,,,,,
14:26:03:276,124,99.4,-1.9,0,0,1,14,,,,,,,
14:26:03:276,125,104,-0.9,0,0,1,10,,,,,,,
14:26:03:276,126,109.2,-0.9,0,0,1,9,,,,,,,
14:26:03:276,127,111,24.9,0,0,4,17.5,,,,,,,
14:26:03:276,128,118.2,-0.7,0,0,3,5,,,,,,,
14:26:03:276,129,118.6,6.5,0,0,1,-0.5,,,,,,,
14:26:03:276,130,124.2,0.7,0,0,1,22.5,,,,,,,
14:26:03:276,131,128.6,2.1,0,0,3,11,,,,,,,
14:26:03:276,132,133.8,29.7,0,0,4,20,,,,,,,
14:26:03:276,133,143.4,-5.5,0,0,3,-8.5,,,,,,,
14:26:03:276,134,147.2,-3.5,0,0,3,-7.5,,,,,,,
14:26:03:276,135,152.2,0.1,0,0,3,-1.5,,,,,,,
14:26:03:276,136,159,-2.1,0,0,1,2.5,,,,,,,
14:26:03:276,137,158.8,33.7,0,0,4,8.5,,,,,,,
14:26:03:276,138,169.4,-0.7,0,0,1,0,,,,,,,
14:26:03:276,139,174,39.5,0,0,4,4.5,,,,,,,
14:26:03:276,140,186.2,-3.7,0,0,1,14,,,,,,,
14:26:03:276,141,190.2,1.3,0,0,1,13.5,,,,,,,
14:26:03:276,142,193.6,42.5,0,0,4,10,,,,,,,
14:26:03:261,0,1.6,-1.5,0,0,1,-8,19,19,17,3,1,0,3
14:26:03:261,1,2,-1.5,0,0,1,-10,19,19,17,3,1,16,3
14:26:03:261,2,3.6,-1.5,0,0,1,-14.5,19,19,16,3,3,4,3
14:26:03:261,3,4.4,-1.5,0,0,1,-18,19,19,16,3,3,11,3
14:26:03:261,4,5.4,3.5,0,0,1,4,19,19,17,3,1,16,3
14:26:03:261,5,6.4,-0.7,0.5,0,1,-16.5,20,19,16,3,3,4,3
14:26:03:261,6,7,-1.1,0,0,1,-9.5,19,19,16,3,3,11,3
14:26:03:261,7,8.2,-0.9,0,0,1,-8.5,19,19,16,3,3,11,3
14:26:03:261,8,9,-1.5,0,0,3,-12,19,19,16,3,3,4,3
14:26:03:261,9,10.2,-0.1,0,0,1,-9,19,19,16,3,3,4,3
14:26:03:261,10,10,-2.7,0,0,1,-9.5,19,19,16,3,3,4,3
14:26:03:261,11,12,-1.5,0,0,1,-11,19,19,16,3,3,4,3
14:26:03:261,12,12.8,-1.9,0,0,1,-16.5,19,19,16,3,3,11,3
14:26:03:261,13,14.6,1.5,0,0,1,11.5,19,19,16,3,1,0,3
14:26:03:261,14,15.4,1.3,0,0,1,6.5,19,19,16,3,3,11,3
14:26:03:261,15,16.6,0.7,0,0,1,-17,19,19,16,3,3,11,3
14:26:03:261,16,17.4,-1.9,0,0,1,-10.5,19,19,16,3,3,4,3
14:26:03:261,17,18.2,0.5,0,0,3,-7,19,19,16,3,3,9,3
14:26:03:261,18,18.4,-1.7,0,0,1,-13,19,19,16,3,3,9,3
14:26:03:261,19,19.8,-2.1,0,0,3,-16,19,19,16,3,3,4,3
14:26:03:261,20,21.6,0.5,0,0,1,-3,19,19,16,3,1,0,3
14:26:03:261,21,22,-1.9,0,0,1,-7,19,19,16,3,3,4,3
14:26:03:261,22,22,-4.1,0,0,3,-10.5,19,19,16,3,3,4,3
14:26:03:261,23,23.8,-1.7,0,0,1,-13.5,19,19,16,3,3,9,3
14:26:03:261,24,26.2,-1.5,0,0,1,4,19,19,16,3,1,0,3
14:26:03:261,25,27.6,0.1,0,0,1,5.5,19,19,16,3,1,0,3
14:26:03:261,26,28,3.3,0,0,1,-0.5,19,19,16,3,1,0,3
14:26:03:261,27,29.6,2.5,0,0,1,4.5,19,19,16,3,3,9,3
14:26:03:261,28,18.4,24.3,0,0,3,18.5,19,19,18,3,3,11,3
14:26:03:261,29,19.2,24.7,0,0,3,13.5,19,19,18,3,3,11,3
14:26:03:261,30,32.8,-0.1,0,0,1,-7.5,19,19,16,3,3,11,3
14:26:03:261,31,33.6,0.5,0,0,1,13,19,19,16,3,1,0,3
14:26:03:261,32,34.4,-4.7,0,0,1,1.5,19,19,16,3,1,0,3
14:26:03:261,33,35.8,-0.1,0,0,1,4.5,19,19,16,3,1,0,3
14:26:03:261,34,36.6,-1.7,0,0,1,7,19,19,16,3,1,0,3
14:26:03:261,35,38.2,-0.5,0,0,1,26,19,19,16,3,1,0,3
14:26:03:261,36,39.4,-0.5,0,0,4,-11.5,0,0,0,0,6,12,0
14:26:03:261,37,40.4,0.1,0,0,4,-14.5,0,0,0,0,6,12,0
14:26:03:261,38,40.4,-5.3,0,0,3,-19,21,20,16,3,3,4,3
14:26:03:261,39,42,-1.9,0,0,1,-1,19,19,16,3,3,11,3
14:26:03:261,40,42.4,-0.5,0,0,1,1.5,19,19,16,3,1,0,3
14:26:03:261,41,43.2,1.3,0,0,1,-9,19,19,16,3,3,11,3
14:26:03:261,42,43.6,5.5,0,0,3,-10.5,19,20,16,3,3,4,3
14:26:03:261,43,44.8,1.1,0,0,3,-6.5,19,19,16,3,3,4,3
14:26:03:261,44,45.8,-1.9,0,0,1,-1.5,19,19,16,3,3,4,3
14:26:03:261,45,46.6,-1.7,0,0,1,-4,19,19,16,3,3,11,3
14:26:03:261,46,47.8,-0.5,0,0,1,-1,19,19,16,3,3,4,3
14:26:03:261,47,49,-2.9,0,0,1,-3,19,19,16,3,3,4,3
14:26:03:261,48,50,-2.1,0,0,1,0.5,19,19,16,3,1,0,3
14:26:03:261,49,51.2,-1.5,0,0,1,1,19,19,16,3,1,0,3
14:26:03:261,50,52,-1.9,0,0,1,-11,19,20,16,3,3,11,3
14:26:03:261,51,51.2,-12.1,7.75,0,0,-19,21,21,16,3,3,4,1
14:26:03:261,52,50.8,14.9,0,0,3,-14.5,21,21,16,3,3,4,3
14:26:03:261,53,53.8,-3.9,0,0,3,-15,21,21,16,3,3,9,3
14:26:03:261,54,55.8,0.5,0,0,1,13.5,19,20,16,3,1,0,3
14:26:03:261,55,57.6,0.1,0,0,1,-17,21,21,16,3,3,9,3
14:26:03:261,56,58.2,2.5,0,0,1,-18,21,21,16,3,3,12,3
14:26:03:261,57,60,1.1,0,0,1,1.5,19,19,16,3,3,11,3
14:26:03:261,58,60.8,-0.7,0,0,1,7,19,20,16,3,3,11,3
14:26:03:261,59,61.2,-0.3,0,0,1,15,19,20,16,3,1,0,3
14:26:03:261,60,62,-1.3,0,0,1,12.5,19,19,16,3,1,0,3
14:26:03:261,61,62.2,5.5,0,0,1,9.5,19,19,16,3,1,0,3
14:26:03:261,62,63.2,-1.3,0,0,1,6,19,20,16,3,1,0,3
14:26:03:261,63,62.4,17.9,0,0,1,12,19,19,16,3,3,11,3
14:26:03:261,64,62.6,18.3,0,0,1,12.5,19,19,16,3,1,0,3
14:26:03:261,65,63.8,19.9,0,0,1,11.5,19,20,16,3,1,0,3
14:26:03:261,66,63.4,23.1,0,0,3,6.5,19,19,16,3,3,11,3
14:26:03:261,67,66.4,13.9,0,0,3,-3.5,19,20,16,3,3,4,3
14:26:03:261,68,46,-51.3,0,0,1,23,19,19,18,3,1,16,3
14:26:03:261,69,68.2,14.3,0,0,1,5.5,19,19,16,3,1,0,3
14:26:03:261,70,64,30.7,0,0,1,12.5,19,19,16,3,1,0,3
14:26:03:261,71,72.6,-0.3,0,0,1,5.5,19,20,16,3,1,16,3
14:26:03:261,72,53.2,-50.5,0,0,3,6.5,21,21,17,3,3,11,3
14:26:03:276,73,68.6,27.1,0,0,1,0.5,19,21,16,3,1,16,3
14:26:03:276,74,74.4,-1.5,0,0,1,3.5,19,20,16,3,1,16,3
14:26:03:276,75,64.6,38.5,0,0,1,9.5,19,20,17,3,1,0,3
14:26:03:276,76,68.8,32.7,0,0,1,5,19,20,16,3,1,16,3
14:26:03:276,77,69,34.5,0,0,1,0,20,21,16,3,3,11,3
14:26:03:276,78,77.8,-1.5,0,0,1,6.5,19,20,16,3,1,0,3
14:26:03:276,79,76.8,-18.5,0,0,3,-12.5,21,22,16,3,3,4,3
14:26:03:276,80,64.4,48.3,0,0,1,3.5,21,22,17,3,3,11,3
14:26:03:276,81,64.6,49.7,0,0,1,21,19,19,17,3,1,0,3
14:26:03:276,82,66.6,48.1,0,0,1,5.5,20,21,17,3,3,11,3
14:26:03:276,83,59,58.5,21.75,0,0,1.5,22,22,19,3,1,16,1
14:26:03:276,84,83.4,0.5,0,0,1,0,19,21,16,3,1,0,3
14:26:03:276,85,69,48.1,0,0,1,0,21,22,17,3,1,16,3
14:26:03:276,86,71.4,47.3,0,0,1,20,20,20,17,3,1,0,3
14:26:03:276,87,86.8,22.1,-10.75,0,2,-10.5,21,22,16,3,3,4,1
14:26:03:276,88,94.8,-0.7,0,0,1,-0.5,20,22,16,3,3,4,3
14:26:03:276,89,94.8,10.3,0,0,3,-4.5,,,,,,,
14:26:03:276,90,95,16.3,-16,0,2,-8.5,,,,,,,
14:26:03:276,91,96.8,-1.9,0,0,1,3.5,,,,,,,
14:26:03:276,92,99.6,-1.5,0,0,1,15.5,,,,,,,
14:26:03:276,93,6.4,-0.3,0,0,1,-8.5,,,,,,,
14:26:03:276,94,10.4,-0.3,0,0,1,-13.5,,,,,,,
14:26:03:276,95,11.2,-1.7,0,0,1,-9.5,,,,,,,
14:26:03:276,96,14.8,-1.3,0,0,1,-6,,,,,,,
14:26:03:276,97,17.8,-1.9,0,0,1,-7.5,,,,,,,
14:26:03:276,98,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:276,99,25.6,-1.1,0,0,1,2,,,,,,,
14:26:03:276,100,27,-4.7,0,0,4,0,,,,,,,
14:26:03:276,101,30,1.3,0,0,1,0.5,,,,,,,
14:26:03:276,102,38.2,-0.7,0,0,1,25.5,,,,,,,
14:26:03:276,103,43.6,2.9,0,0,3,-9,,,,,,,
14:26:03:276,104,46.2,7.9,0,0,4,-3.5,,,,,,,
14:26:03:276,105,47.8,10.3,0,0,4,8,,,,,,,
14:26:03:276,106,50.2,-1.9,0,0,1,-3,,,,,,,
14:26:03:276,107,53.8,2.5,0,0,1,-10,,,,,,,
14:26:03:276,108,55.4,11.7,0,0,4,14.5,,,,,,,
14:26:03:276,109,61.2,-6.5,0,0,3,12.5,,,,,,,
14:26:03:276,110,61.8,-0.9,0,0,1,17,,,,,,,
14:26:03:276,111,66,1.5,0,0,3,1,,,,,,,
14:26:03:276,112,70,-2.9,0,0,3,3,,,,,,,
14:26:03:276,113,71.8,2.5,0,0,1,5.5,,,,,,,
14:26:03:276,114,71.6,-10.7,0,0,3,11,,,,,,,
14:26:03:276,115,71.2,-15.3,0,0,4,15,,,,,,,
14:26:03:276,116,75.4,16.3,0,0,4,17,,,,,,,
14:26:03:276,117,83,-0.7,0,0,1,-7.5,,,,,,,
14:26:03:276,118,82.8,-17.7,0,0,4,10,,,,,,,
14:26:03:276,119,84.4,13.9,0,0,4,-3.5,,,,,,,
14:26:03:276,120,85.8,-17.3,0,0,4,-3,,,,,,,
14:26:03:276,121,89.2,12.3,0,0,3,-8,,,,,,,
14:26:03:276,122,94.6,-1.7,0,0,1,-0.5,,,,,,,
14:26:03:276,123,94.4,-8.3,0,0,3,0,,,,,,,
14:26:03:276,124,99.4,-1.9,0,0,1,14,,,,,,,
14:26:03:276,125,104,-0.9,0,0,1,10,,,,,,,
14:26:03:276,126,109.2,-0.9,0,0,1,9,,,,,,,
14:26:03:276,127,111,24.9,0,0,4,17.5,,,,,,,
14:26:03:276,128,118.2,-0.7,0,0,3,5,,,,,,,
14:26:03:276,129,118.6,6.5,0,0,1,-0.5,,,,,,,
14:26:03:276,130,124.2,0.7,0,0,1,22.5,,,,,,,
14:26:03:276,131,128.6,2.1,0,0,3,11,,,,,,,
14:26:03:276,132,133.8,29.7,0,0,4,20,,,,,,,
14:26:03:276,133,143.4,-5.5,0,0,3,-8.5,,,,,,,
14:26:03:276,134,147.2,-3.5,0,0,3,-7.5,,,,,,,
14:26:03:276,135,152.2,0.1,0,0,3,-1.5,,,,,,,
14:26:03:276,136,159,-2.1,0,0,1,2.5,,,,,,,
14:26:03:276,137,158.8,33.7,0,0,4,8.5,,,,,,,
14:26:03:276,138,169.4,-0.7,0,0,1,0,,,,,,,
14:26:03:276,139,174,39.5,0,0,4,4.5,,,,,,,
14:26:03:276,140,186.2,-3.7,0,0,1,14,,,,,,,
14:26:03:276,141,190.2,1.3,0,0,1,13.5,,,,,,,
14:26:03:276,142,193.6,42.5,0,0,4,10,,,,,,,
14:26:03:544,0,1.6,-1.5,0,0,1,-8.5,,,,,,,
14:26:03:544,1,2,-1.5,0,0,1,-10,,,,,,,
14:26:03:544,2,3.6,-1.5,0,0,1,-15,,,,,,,
14:26:03:544,3,4.4,-1.5,0,0,1,-18,,,,,,,
14:26:03:544,4,5.2,-1.5,0,0,1,-18.5,,,,,,,
14:26:03:544,5,5.4,3.7,0,0,1,4.5,,,,,,,
14:26:03:544,6,6.8,-1.5,0,0,1,-6.5,,,,,,,
14:26:03:544,7,8.2,-0.9,0,0,1,-9,,,,,,,
14:26:03:544,8,9,-1.5,0,0,3,-11.5,,,,,,,
14:26:03:544,9,10,-0.3,0,0,1,-7.5,,,,,,,
14:26:03:544,10,10,-2.7,0,0,1,-7.5,,,,,,,
14:26:03:544,11,12,-1.5,0,0,1,-12,,,,,,,
14:26:03:544,12,12.8,-1.7,0,0,1,-16.5,,,,,,,
14:26:03:544,13,14.6,1.5,0,0,1,11.5,,,,,,,
14:26:03:544,14,15.4,1.3,0,0,1,6.5,,,,,,,
14:26:03:544,15,16.2,1.3,0,0,1,-6.5,,,,,,,
14:26:03:544,16,17.4,-1.9,0,0,1,-10.5,,,,,,,
14:26:03:544,17,18.2,0.5,0,0,3,-7,,,,,,,
14:26:03:544,18,18.6,-1.9,0,0,1,-12.5,,,,,,,
14:26:03:544,19,21.6,0.5,0,0,1,-3.5,,,,,,,
14:26:03:544,20,22,-1.7,0,0,1,-7.5,,,,,,,
14:26:03:544,21,22,-4.3,0,0,3,-10.5,,,,,,,
14:26:03:544,22,23.8,-1.9,0,0,1,-12.5,,,,,,,
14:26:03:544,23,26.2,-1.5,0,0,1,4.5,,,,,,,
14:26:03:544,24,27.6,0.3,0,0,1,5.5,,,,,,,
14:26:03:544,25,28,3.7,0,0,1,0,,,,,,,
14:26:03:544,26,29.4,3.3,0,0,1,2.5,,,,,,,
14:26:03:544,27,30,0.7,0,0,3,2.5,,,,,,,
14:26:03:544,28,18.8,24.1,0,0,3,15.5,,,,,,,
14:26:03:544,29,31.8,0.3,0,0,1,-10,,,,,,,
14:26:03:544,30,33.6,0.3,0,0,1,13.5,,,,,,,
14:26:03:544,31,34.4,-4.9,0,0,1,0.5,,,,,,,
14:26:03:544,32,35.8,-0.9,0,0,1,6.5,,,,,,,
14:26:03:544,33,36.6,-1.7,0,0,1,7.5,,,,,,,
14:26:03:544,34,38.2,-0.7,0,0,1,27,,,,,,,
14:26:03:544,35,39.8,-0.1,0,0,4,-11,,,,,,,
14:26:03:544,36,32.8,23.1,-13.5,0,2,-16.5,,,,,,,
14:26:03:544,37,40.4,-0.1,0,0,4,-14.5,,,,,,,
14:26:03:544,38,40.6,-4.5,0,0,3,-16,,,,,,,
14:26:03:544,39,42.4,-0.3,0,0,1,3,,,,,,,
14:26:03:544,40,43.4,0.3,0,0,1,-7.5,,,,,,,
14:26:03:544,41,44.4,1.1,0,0,3,-9.5,,,,,,,
14:26:03:544,42,45.8,-1.7,0,0,1,-1.5,,,,,,,
14:26:03:544,43,46.6,-1.7,0,0,1,-5.5,,,,,,,
14:26:03:544,44,47.8,-0.5,0,0,1,-1,,,,,,,
14:26:03:544,45,48.8,-3.7,0,0,1,-3,,,,,,,
14:26:03:544,46,50.2,-2.1,0,0,1,2,,,,,,,
14:26:03:544,47,51.2,-1.7,0,0,1,0.5,,,,,,,
14:26:03:544,48,52,-2.3,0,0,1,-11.5,,,,,,,
14:26:03:544,49,53.6,-4.3,0,0,3,-13.5,,,,,,,
14:26:03:544,50,54.4,-1.7,0,0,1,-14,,,,,,,
14:26:03:544,51,55.8,0.7,0,0,1,13,,,,,,,
14:26:03:544,52,57.2,1.3,0,0,1,-14,,,,,,,
14:26:03:544,53,43.8,-38.7,0,0,3,-7,,,,,,,
14:26:03:544,54,58.8,-1.7,0,0,1,-15.5,,,,,,,
14:26:03:544,55,52.8,26.3,6.25,0,0,-14.5,,,,,,,
14:26:03:544,56,60,1.3,0,0,1,2,,,,,,,
14:26:03:544,57,61.2,0.3,0,0,1,12.5,,,,,,,
14:26:03:544,58,62,-1.3,0,0,1,13,,,,,,,
14:26:03:544,59,62.2,5.3,0,0,1,9,,,,,,,
14:26:03:544,60,63,-1.5,0,0,1,7.5,,,,,,,
14:26:03:544,61,62.4,16.7,0,0,1,9,,,,,,,
14:26:03:544,62,62.6,18.3,0,0,1,12.5,,,,,,,
14:26:03:544,63,63.6,19.9,0,0,1,11.5,,,,,,,
14:26:03:544,64,63.4,23.3,0,0,3,7,,,,,,,
14:26:03:544,65,66.6,13.9,0,0,3,-3,,,,,,,
14:26:03:544,66,68.8,-2.5,0,0,3,6.5,,,,,,,
14:26:03:544,67,68.2,14.3,0,0,1,5.5,,,,,,,
14:26:03:544,68,64.2,30.5,0,0,1,13,,,,,,,
14:26:03:544,69,64,32.1,0,0,3,7,,,,,,,
14:26:03:544,70,72,3.3,0,0,1,1,,,,,,,
14:26:03:544,71,72.8,-1.5,0,0,1,5,,,,,,,
14:26:03:544,72,68.6,26.9,0,0,1,0.5,,,,,,,
14:26:03:544,73,64.6,38.5,0,0,1,9.5,,,,,,,
14:26:03:544,74,64.8,39.5,0,0,1,4.5,,,,,,,
14:26:03:544,75,68.6,32.9,0,0,1,4,,,,,,,
14:26:03:544,76,69.8,34.5,-0.25,0,1,-9.5,,,,,,,
14:26:03:544,77,77.8,-1.5,0,0,1,6.5,,,,,,,
14:26:03:544,78,77.2,-18.1,0,0,3,-10,,,,,,,
14:26:03:544,79,64.8,47.1,0,0,1,0.5,,,,,,,
14:26:03:544,80,64.6,49.5,0,0,1,21,,,,,,,
14:26:03:544,81,66.6,48.1,0,0,1,6,,,,,,,
14:26:03:544,82,83.4,0.7,0,0,1,0,,,,,,,
14:26:03:544,83,69.2,47.9,0,0,1,2,,,,,,,
14:26:03:544,84,71.2,47.5,0,0,1,20,,,,,,,
14:26:03:544,85,86.2,6.5,0,0,3,-7.5,,,,,,,
14:26:03:544,86,94.6,-1.5,0,0,1,-1.5,,,,,,,
14:26:03:544,87,94.8,-0.9,0,0,1,-0.5,,,,,,,
14:26:03:544,88,94.6,10.5,0,0,3,-2,,,,,,,
14:26:03:544,89,96.8,-1.7,0,0,1,3,,,,,,,
14:26:03:544,90,97,-12.5,-7,0,2,-10,,,,,,,
14:26:03:544,91,98.8,-0.3,0,0,1,-2.5,,,,,,,
14:26:03:544,92,99.6,-1.3,0,0,1,14.5,,,,,,,
14:26:03:544,93,6.6,0.7,0,0,3,-7,,,,,,,
14:26:03:544,94,7.6,-0.3,0,0,3,-9.5,,,,,,,
14:26:03:544,95,10.8,-0.3,0,0,1,-10.5,,,,,,,
14:26:03:544,96,14.6,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:544,97,15.8,-1.9,0,0,1,-3,,,,,,,
14:26:03:544,98,22,0.5,0,0,1,2.5,,,,,,,
14:26:03:544,99,25.8,-1.3,0,0,1,2,,,,,,,
14:26:03:544,100,27,-4.9,0,0,4,1,,,,,,,
14:26:03:560,101,28.2,3.5,0,0,1,0,,,,,,,
14:26:03:560,102,29.6,1.3,0,0,1,-1,,,,,,,
14:26:03:560,103,29.8,-1.3,0,0,1,-5.5,,,,,,,
14:26:03:560,104,38.2,-0.7,0,0,1,26.5,,,,,,,
14:26:03:560,105,42.2,2.1,0,0,1,-1.5,,,,,,,
14:26:03:560,106,45.2,-0.3,0,0,1,-8,,,,,,,
14:26:03:560,107,46,7.5,0,0,4,-3.5,,,,,,,
14:26:03:560,108,50.2,-0.9,0,0,1,-3.5,,,,,,,
14:26:03:560,109,51,-2.9,0,0,1,-4,,,,,,,
14:26:03:560,110,52.4,-9.7,0,0,4,-2.5,,,,,,,
14:26:03:560,111,55.4,10.1,0,0,4,11,,,,,,,
14:26:03:560,112,61.4,-6.7,0,0,3,11,,,,,,,
14:26:03:560,113,62.2,-0.7,0,0,1,17.5,,,,,,,
14:26:03:560,114,66,1.3,0,0,3,2,,,,,,,
14:26:03:560,115,70,-2.7,0,0,3,2,,,,,,,
14:26:03:560,116,71,-12.5,0,0,4,12.5,,,,,,,
14:26:03:560,117,71.6,-15.5,0,0,4,14.5,,,,,,,
14:26:03:560,118,74.2,-10.7,0,0,3,1.5,,,,,,,
14:26:03:560,119,75.6,16.1,0,0,4,17,,,,,,,
14:26:03:544,0,1.6,-1.5,0,0,1,-8.5,,,,,,,
14:26:03:544,1,2,-1.5,0,0,1,-10,,,,,,,
14:26:03:544,2,3.6,-1.5,0,0,1,-15,,,,,,,
14:26:03:544,3,4.4,-1.5,0,0,1,-18,,,,,,,
14:26:03:544,4,5.2,-1.5,0,0,1,-18.5,,,,,,,
14:26:03:544,5,5.4,3.7,0,0,1,4.5,,,,,,,
14:26:03:544,6,6.8,-1.5,0,0,1,-6.5,,,,,,,
14:26:03:544,7,8.2,-0.9,0,0,1,-9,,,,,,,
14:26:03:544,8,9,-1.5,0,0,3,-11.5,,,,,,,
14:26:03:544,9,10,-0.3,0,0,1,-7.5,,,,,,,
14:26:03:544,10,10,-2.7,0,0,1,-7.5,,,,,,,
14:26:03:544,11,12,-1.5,0,0,1,-12,,,,,,,
14:26:03:544,12,12.8,-1.7,0,0,1,-16.5,,,,,,,
14:26:03:544,13,14.6,1.5,0,0,1,11.5,,,,,,,
14:26:03:544,14,15.4,1.3,0,0,1,6.5,,,,,,,
14:26:03:544,15,16.2,1.3,0,0,1,-6.5,,,,,,,
14:26:03:544,16,17.4,-1.9,0,0,1,-10.5,,,,,,,
14:26:03:544,17,18.2,0.5,0,0,3,-7,,,,,,,
14:26:03:544,18,18.6,-1.9,0,0,1,-12.5,,,,,,,
14:26:03:544,19,21.6,0.5,0,0,1,-3.5,,,,,,,
14:26:03:544,20,22,-1.7,0,0,1,-7.5,,,,,,,
14:26:03:544,21,22,-4.3,0,0,3,-10.5,,,,,,,
14:26:03:544,22,23.8,-1.9,0,0,1,-12.5,,,,,,,
14:26:03:544,23,26.2,-1.5,0,0,1,4.5,,,,,,,
14:26:03:544,24,27.6,0.3,0,0,1,5.5,,,,,,,
14:26:03:544,25,28,3.7,0,0,1,0,,,,,,,
14:26:03:544,26,29.4,3.3,0,0,1,2.5,,,,,,,
14:26:03:544,27,30,0.7,0,0,3,2.5,,,,,,,
14:26:03:544,28,18.8,24.1,0,0,3,15.5,,,,,,,
14:26:03:544,29,31.8,0.3,0,0,1,-10,,,,,,,
14:26:03:544,30,33.6,0.3,0,0,1,13.5,,,,,,,
14:26:03:544,31,34.4,-4.9,0,0,1,0.5,,,,,,,
14:26:03:544,32,35.8,-0.9,0,0,1,6.5,,,,,,,
14:26:03:544,33,36.6,-1.7,0,0,1,7.5,,,,,,,
14:26:03:544,34,38.2,-0.7,0,0,1,27,,,,,,,
14:26:03:544,35,39.8,-0.1,0,0,4,-11,,,,,,,
14:26:03:544,36,32.8,23.1,-13.5,0,2,-16.5,,,,,,,
14:26:03:544,37,40.4,-0.1,0,0,4,-14.5,,,,,,,
14:26:03:544,38,40.6,-4.5,0,0,3,-16,,,,,,,
14:26:03:544,39,42.4,-0.3,0,0,1,3,,,,,,,
14:26:03:544,40,43.4,0.3,0,0,1,-7.5,,,,,,,
14:26:03:544,41,44.4,1.1,0,0,3,-9.5,,,,,,,
14:26:03:544,42,45.8,-1.7,0,0,1,-1.5,,,,,,,
14:26:03:544,43,46.6,-1.7,0,0,1,-5.5,,,,,,,
14:26:03:544,44,47.8,-0.5,0,0,1,-1,,,,,,,
14:26:03:544,45,48.8,-3.7,0,0,1,-3,,,,,,,
14:26:03:544,46,50.2,-2.1,0,0,1,2,,,,,,,
14:26:03:544,47,51.2,-1.7,0,0,1,0.5,,,,,,,
14:26:03:544,48,52,-2.3,0,0,1,-11.5,,,,,,,
14:26:03:544,49,53.6,-4.3,0,0,3,-13.5,,,,,,,
14:26:03:544,50,54.4,-1.7,0,0,1,-14,,,,,,,
14:26:03:544,51,55.8,0.7,0,0,1,13,,,,,,,
14:26:03:544,52,57.2,1.3,0,0,1,-14,,,,,,,
14:26:03:544,53,43.8,-38.7,0,0,3,-7,,,,,,,
14:26:03:544,54,58.8,-1.7,0,0,1,-15.5,,,,,,,
14:26:03:544,55,52.8,26.3,6.25,0,0,-14.5,,,,,,,
14:26:03:544,56,60,1.3,0,0,1,2,,,,,,,
14:26:03:544,57,61.2,0.3,0,0,1,12.5,,,,,,,
14:26:03:544,58,62,-1.3,0,0,1,13,,,,,,,
14:26:03:544,59,62.2,5.3,0,0,1,9,,,,,,,
14:26:03:544,60,63,-1.5,0,0,1,7.5,,,,,,,
14:26:03:544,61,62.4,16.7,0,0,1,9,,,,,,,
